Timestamp,Pair,Rate,High,Low,Daily_Range,Close,EMA_10,EMA_50,RSI,RSI_Category,ATR,Support,Resistance
6/19/2025,EUR/USD,1.14754,1.14767,1.14718,0.00049,1.14742,1.147035498,1.146736603,64.2394822,Neutral,0.001002143,1.14565,1.14804
6/19/2025,GBP/USD,1.34237,1.3425,1.34232,0.00018,1.3425,1.34169801,1.340968271,67.03786192,Neutral,0.000935714,1.33991,1.3432
6/19/2025,USD/JPY,145.317,145.375,145.314,0.061,145.368,145.3121051,145.1828231,73.32087182,Overbought,0.101215714,145.23599,145.41
6/19/2025,EUR/USD,1.14724,1.14762,1.14691,0.00071,1.14731,1.147515533,1.147059943,46.15384615,Neutral,0.000754286,1.14674,1.14878
6/19/2025,GBP/USD,1.34298,1.34389,1.34298,0.00091,1.34376,1.34328001,1.341963673,57.59109312,Neutral,0.000977857,1.34093,1.34485
6/19/2025,USD/JPY,145.66,145.686,145.57201,0.11399,145.599,145.6016771,145.3860013,73.13311554,Overbought,0.105285714,145.408,145.77
6/19/2025,EUR/USD,1.14727,1.14812,1.14719,0.00093,1.14796,1.147650714,1.147217397,55.8685446,Neutral,0.000954286,1.14691,1.14868
6/19/2025,GBP/USD,1.34363,1.34445,1.34363,0.00082,1.34423,1.343503179,1.342397027,53.23992995,Neutral,0.001062857,1.34241,1.34485
6/19/2025,USD/JPY,145.41901,145.489,145.399,0.09,145.47301,145.5055647,145.4217436,39.52789465,Neutral,0.110788571,145.341,145.731
6/19/2025,EUR/USD,1.14847,1.14858,1.14814,0.00044,1.1482,1.147223077,1.147042883,62.18637993,Neutral,0.000740714,1.14543,1.14858
6/19/2025,GBP/USD,1.34584,1.34584,1.34562,0.00022,1.34562,1.344340235,1.343286961,72.17261905,Overbought,0.000597143,1.34234,1.34597
6/19/2025,USD/JPY,145.498,145.52299,145.48801,0.03498,145.51401,145.5777477,145.5587676,28.76233462,Oversold,0.073715,145.465,145.733
6/20/2025,EUR/USD,1.15256,1.15264,1.15228,0.00036,1.15256,1.152079438,1.151873605,45.32967033,Neutral,0.000719286,1.15098,1.15289
6/20/2025,GBP/USD,1.34951,1.34962,1.34935,0.00027,1.34935,1.34866178,1.348506538,47.77975133,Neutral,0.000754286,1.34637,1.34962
6/20/2025,USD/JPY,145.30701,145.336,145.297,0.039,145.319,145.3425329,145.3398636,37.55290017,Neutral,0.083358571,145.26199,145.438
6/20/2025,EUR/USD,1.15159,1.15272,1.15111,0.00161,1.15252,1.152050567,1.152123135,49.53617811,Neutral,0.000822143,1.15111,1.15345
6/20/2025,GBP/USD,1.34922,1.35097,1.34885,0.00212,1.35097,1.349594568,1.349072093,64.24778761,Neutral,0.000620714,1.34876,1.35097
6/20/2025,USD/JPY,145.65199,145.716,145.442,0.274,145.49699,145.521333,145.4051417,65.19550973,Neutral,0.089859286,145.30499,145.716
6/20/2025,EUR/USD,1.15184,1.15197,1.15118,0.00079,1.15177,1.151714568,1.151975775,40.85257549,Neutral,0.000948571,1.15057,1.15272
6/20/2025,GBP/USD,1.349,1.349,1.34787,0.00113,1.34825,1.349288189,1.349154633,41.72876304,Neutral,0.000845714,1.34787,1.351
6/20/2025,USD/JPY,145.744,145.821,145.73,0.091,145.79601,145.6599647,145.4831884,77.5852349,Overbought,0.110858571,145.442,145.82201
6/20/2025,EUR/USD,1.15349,1.15363,1.15334,0.00029,1.15345,1.153207246,1.152406735,74.58823529,Overbought,0.000768571,1.15189,1.15443
6/20/2025,GBP/USD,1.34709,1.34709,1.34687,0.00022,1.34687,1.347044019,1.347917287,52.75735294,Neutral,0.000659286,1.3464,1.34791
6/20/2025,USD/JPY,145.883,145.907,145.862,0.045,145.89799,145.8660962,145.7151723,48.70668231,Neutral,0.076141429,145.774,145.946
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/21/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/21/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/21/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/22/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/22/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/22/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/22/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/22/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/22/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/22/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/22/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/22/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/22/2025,EUR/USD,1.15233,1.15233,1.15233,0,1.15233,1.1521165,1.152332185,38.91304348,Neutral,0.000502143,1.1513,1.15316
6/22/2025,GBP/USD,1.34545,1.34545,1.34545,0,1.34545,1.345242969,1.34670302,38.27160494,Neutral,0.000452143,1.34421,1.34657
6/22/2025,USD/JPY,146.147,146.17599,146.035995,0.139995,146.054001,146.0578892,145.8665232,71.23012744,Overbought,0.081571579,145.869,146.216
6/23/2025,EUR/USD,1.14657,1.14701,1.14569,0.00132,1.14576,1.148306172,1.149452801,9.009009009,Oversold,0.001274286,1.14569,1.15146
6/23/2025,GBP/USD,1.33975,1.33975,1.33801,0.00174,1.33801,1.341590846,1.342464554,16.44021739,Oversold,0.001061429,1.33801,1.34485
6/23/2025,USD/JPY,147.776,147.94501,147.763,0.18201,147.936,147.528072,147.0412629,78.55215612,Overbought,0.166358143,147.035995,147.94501
6/23/2025,EUR/USD,1.14682,1.14685,1.14661,0.00024,1.14677,1.146994795,1.148364967,34.54759107,Neutral,0.001171429,1.14533,1.14826
6/23/2025,GBP/USD,1.33751,1.33751,1.33751,0,1.33751,1.338533311,1.340755029,22.73161414,Oversold,0.001136429,1.3372,1.33937
6/23/2025,USD/JPY,147.76801,147.769,147.71899,0.05001,147.729,147.7906404,147.3952444,64.51909446,Neutral,0.145358357,147.717,148.029007
6/23/2025,EUR/USD,1.14624,1.14654,1.14569,0.00085,1.14633,1.1468318,1.148126567,48.35164835,Neutral,0.001137857,1.14569,1.14826
6/23/2025,GBP/USD,1.33786,1.33838,1.33763,0.00075,1.33838,1.338703662,1.340499456,44.53280318,Neutral,0.001090714,1.33738,1.3396
6/23/2025,USD/JPY,147.51401,147.634,147.433,0.201,147.455,147.6438727,147.4231064,34.44534567,Neutral,0.149786214,147.433,148.029007
6/23/2025,EUR/USD,1.14678,1.14714,1.14664,0.0005,1.14671,1.14679655,1.147936091,43.79844961,Neutral,0.000989286,1.14569,1.14784
6/23/2025,GBP/USD,1.33905,1.33932,1.33903,0.00029,1.33914,1.338857509,1.340284508,53.5,Neutral,0.000881429,1.33738,1.3396
6/23/2025,USD/JPY,147.436,147.44501,147.364,0.08101,147.43201,147.5466733,147.4414269,21.43669521,Oversold,0.133356214,147.30901,148.029007
6/23/2025,EUR/USD,1.14874,1.14942,1.14832,0.0011,1.14878,1.1474912,1.14802501,65.87677725,Neutral,0.001058571,1.14569,1.14942
6/23/2025,GBP/USD,1.3421,1.34277,1.3421,0.00067,1.34264,1.340204642,1.340518235,70.18518519,Overbought,0.001031429,1.33738,1.34277
6/23/2025,USD/JPY,147.3,147.39,147.196,0.194,147.21001,147.4466079,147.4339677,11.19393154,Oversold,0.1445705,147.196,147.86501
6/23/2025,EUR/USD,1.14899,1.1521,1.14892,0.00318,1.15178,1.14830076,1.14820043,77.63157895,Overbought,0.00124,1.14569,1.1521
6/23/2025,GBP/USD,1.34389,1.34591,1.34389,0.00202,1.3458,1.341211598,1.340746428,76.5,Overbought,0.001150714,1.33738,1.34591
6/23/2025,USD/JPY,147.31,147.332,146.87199,0.46001,146.88499,147.3593721,147.4178391,8.045052293,Oversold,0.1730005,146.87199,147.769
6/23/2025,EUR/USD,1.15706,1.15748,1.15686,0.00062,1.15742,1.15570987,1.151964182,79.50819672,Overbought,0.001227143,1.15176,1.15753
6/23/2025,GBP/USD,1.35219,1.35254,1.35219,0.00035,1.35254,1.350833192,1.346061792,76.1707989,Overbought,0.000892143,1.34725,1.35254
6/23/2025,USD/JPY,146.059006,146.101,146.042007,0.058993,146.046997,146.2822969,146.8562187,27.71936582,Oversold,0.148999929,146.042007,146.53999
6/24/2025,EUR/USD,1.16005,1.16125,1.16001,0.00124,1.16112,1.160023936,1.160062788,50.20862309,Neutral,0.0013,1.15796,1.16125
6/24/2025,GBP/USD,1.3611,1.36127,1.36088,0.00039,1.36123,1.359570317,1.357249185,80.8908046,Overbought,0.001032143,1.35637,1.36127
6/24/2025,USD/JPY,145.112,145.147,145.065002,0.081998,145.080002,145.123141,145.3518524,40.37513458,Neutral,0.162853786,144.94099,145.409
6/24/2025,EUR/USD,1.16004,1.16118,1.15931,0.00187,1.16095,1.160480126,1.16030484,56.74846626,Neutral,0.000914286,1.15931,1.16156
6/24/2025,GBP/USD,1.35977,1.36069,1.35977,0.00092,1.36058,1.360828708,1.359244438,43.72197309,Neutral,0.000656429,1.35977,1.3626
6/24/2025,USD/JPY,145.10899,145.18201,144.92,0.26201,144.97701,145.0142538,145.1514851,41.8714925,Neutral,0.13421815,144.896,145.18201
6/24/2025,EUR/USD,1.15925,1.16074,1.15902,0.00172,1.16057,1.159672659,1.160053591,56.8,Neutral,0.001020714,1.15818,1.16118
6/24/2025,GBP/USD,1.35997,1.36158,1.35997,0.00161,1.36158,1.360352484,1.359578675,56.34807418,Neutral,0.000767857,1.35932,1.36197
6/24/2025,USD/JPY,145.048996,145.050003,144.737,0.313003,144.80299,145.0114698,145.1050871,39.47585541,Neutral,0.152786864,144.737,145.196
6/24/2025,EUR/USD,1.16268,1.16288,1.16264,0.00024,1.16273,1.162385794,1.161310533,60.33834586,Neutral,0.000863571,1.16048,1.1633
6/24/2025,GBP/USD,1.3637,1.3637,1.36357,0.00013,1.36357,1.363116278,1.361758246,65.06849315,Neutral,0.000520714,1.36114,1.3639
6/24/2025,USD/JPY,144.666,144.67799,144.64799,0.03,144.675,144.7125741,144.8563909,45.60569077,Neutral,0.106927857,144.558,144.963
6/25/2025,EUR/USD,1.16023,1.16035,1.15986,0.00049,1.16011,1.160489705,1.161168754,33.14814815,Neutral,0.000895714,1.15897,1.16117
6/25/2025,GBP/USD,1.36088,1.36117,1.36053,0.00064,1.36117,1.361757962,1.361938276,41.18518519,Neutral,0.000779286,1.36053,1.36338
6/25/2025,USD/JPY,145.59,145.621,145.56799,0.05301,145.61099,145.4204282,145.127469,89.08437606,Overbought,0.119429293,145.228,145.62199
6/25/2025,EUR/USD,1.15954,1.15988,1.15925,0.00063,1.15976,1.160105358,1.160699703,46.05009634,Neutral,0.000772143,1.15925,1.16139
6/25/2025,GBP/USD,1.35953,1.36043,1.35921,0.00122,1.36043,1.360668034,1.361395237,45.54865424,Neutral,0.000666429,1.35921,1.36182
6/25/2025,USD/JPY,145.782,145.793,145.69701,0.09599,145.77,145.7155098,145.4185984,65.99751353,Neutral,0.081928571,145.543,145.8
6/25/2025,EUR/USD,1.16006,1.16141,1.15999,0.00142,1.16122,1.160236719,1.160505325,54.63743676,Neutral,0.000823571,1.159,1.16141
6/25/2025,GBP/USD,1.36095,1.36251,1.36095,0.00156,1.36251,1.361078695,1.361281833,64.28571429,Neutral,0.000842143,1.35921,1.36251
6/25/2025,USD/JPY,145.85899,145.87601,145.578,0.29801,145.589,145.7619337,145.533779,44.17894381,Neutral,0.112358571,145.578,145.951
6/25/2025,EUR/USD,1.1643,1.16458,1.16423,0.00035,1.16444,1.163563548,1.161895477,73.62204724,Overbought,0.000697143,1.16193,1.16458
6/25/2025,GBP/USD,1.36491,1.36502,1.36491,0.00011,1.36495,1.364213633,1.362575975,78.14569536,Overbought,0.000475,1.36303,1.36509
6/25/2025,USD/JPY,145.339,145.343,145.321,0.022,145.33299,145.4286701,145.5543191,22.91517857,Oversold,0.082999286,145.321,145.603
6/26/2025,EUR/USD,1.1722,1.17239,1.17158,0.00081,1.17178,1.171728889,1.169626282,66.40394089,Neutral,0.001322143,1.16907,1.17453
6/26/2025,GBP/USD,1.37461,1.37478,1.37389,0.00089,1.37389,1.373998407,1.371503584,65.49145299,Neutral,0.000926429,1.37195,1.3765
6/26/2025,USD/JPY,144.014008,144.078003,143.998,0.080003,144.057999,144.0608802,144.465054,27.4820649,Oversold,0.164645286,143.74699,144.313
6/26/2025,EUR/USD,1.17073,1.17143,1.16896,0.00247,1.17033,1.170618943,1.170444395,37.00265252,Neutral,0.001164286,1.16896,1.17311
6/26/2025,GBP/USD,1.37161,1.37161,1.37022,0.00139,1.37125,1.371807894,1.372138866,36.09271523,Neutral,0.001099286,1.37005,1.37502
6/26/2025,USD/JPY,144.181,144.49699,144.12199,0.375,144.33501,144.2665814,144.3157631,63.7459526,Neutral,0.16035765,144,144.49699
6/26/2025,EUR/USD,1.17173,1.17184,1.17053,0.00131,1.17131,1.171168371,1.170753205,46.7473525,Neutral,0.001292857,1.16896,1.17216
6/26/2025,GBP/USD,1.37359,1.37378,1.37287,0.00091,1.37336,1.372775066,1.372483942,46.98905109,Neutral,0.001253571,1.37018,1.37415
6/26/2025,USD/JPY,144.23,144.39799,144.228,0.16999,144.38,144.2920928,144.2954369,62.02958286,Neutral,0.174287857,144.12199,144.49699
6/26/2025,EUR/USD,1.1727,1.17293,1.17253,0.0004,1.17265,1.172444216,1.171684692,62.24489796,Neutral,0.001007857,1.17093,1.17404
6/26/2025,GBP/USD,1.37601,1.37601,1.37586,0.00015,1.37593,1.375551358,1.374204645,71.19476268,Overbought,0.000765714,1.37423,1.37703
6/26/2025,USD/JPY,144.15401,144.19901,144.14799,0.05102,144.177,144.2027815,144.2306827,34.62525736,Neutral,0.121427429,144.052002,144.41901
6/27/2025,EUR/USD,1.17062,1.17098,1.17044,0.00054,1.17077,1.171001492,1.170268906,61.875,Neutral,0.001096429,1.17011,1.17275
6/27/2025,GBP/USD,1.37385,1.37455,1.37385,0.0007,1.37402,1.374093669,1.373663507,64.46808511,Neutral,0.000748571,1.3734,1.37504
6/27/2025,USD/JPY,144.382,144.416,144.366,0.05,144.386,144.3871885,144.4223279,47.80535257,Neutral,0.132144286,144.172,144.55299
6/27/2025,EUR/USD,1.17185,1.17387,1.17136,0.00251,1.17331,1.171775485,1.170902517,72.59380098,Overbought,0.000972143,1.17008,1.17387
6/27/2025,GBP/USD,1.37376,1.37484,1.37376,0.00108,1.37468,1.373595581,1.373611857,53.6,Neutral,0.000807143,1.37223,1.37484
6/27/2025,USD/JPY,144.52901,144.60001,144.362,0.23801,144.383,144.5043529,144.4681299,50,Neutral,0.116000714,144.362,144.681
6/27/2025,EUR/USD,1.17274,1.1739,1.17244,0.00146,1.17306,1.172696415,1.171518552,66.49937265,Neutral,0.001392143,1.1703,1.17541
6/27/2025,GBP/USD,1.37195,1.37276,1.37187,0.00089,1.3725,1.372911442,1.373414843,50.55555556,Neutral,0.000928571,1.37161,1.3751
6/27/2025,USD/JPY,144.71899,144.774,144.564,0.21,144.601,144.6078488,144.5065995,47.37978027,Neutral,0.149072857,144.36,144.80499
6/27/2025,EUR/USD,1.17206,1.17214,1.17117,0.00097,1.17127,1.172128024,1.171909007,36.85897436,Neutral,0.001088571,1.17113,1.17328
6/27/2025,GBP/USD,1.37108,1.37108,1.37058,0.0005,1.37063,1.371392364,1.372448384,36.2295082,Neutral,0.000877857,1.37048,1.37272
6/27/2025,USD/JPY,144.655,144.742,144.618,0.124,144.731,144.6687783,144.6026966,50.45418659,Neutral,0.143856429,144.536,144.91
6/27/2025,EUR/USD,1.17117,1.17138,1.17096,0.00042,1.17121,1.171949229,1.171893511,37.12,Neutral,0.001033571,1.1709,1.17328
6/27/2025,GBP/USD,1.37005,1.37028,1.37001,0.00027,1.37013,1.37108844,1.372320341,34.69387755,Neutral,0.000876429,1.36998,1.37272
6/27/2025,USD/JPY,144.722,144.77299,144.717,0.05599,144.77,144.6858453,144.6103811,56.66679365,Neutral,0.134283571,144.536,144.81799
6/27/2025,EUR/USD,1.16958,1.16983,1.16939,0.00044,1.16958,1.170887003,1.171641242,31.19868637,Neutral,0.001038571,1.16902,1.17328
6/27/2025,GBP/USD,1.36906,1.36906,1.36898,8.00E-05,1.36898,1.370071738,1.371848153,28.61788618,Oversold,0.000839286,1.36857,1.37244
6/27/2025,USD/JPY,144.70399,144.709,144.631,0.078,144.674,144.7011854,144.6289198,40.30113561,Neutral,0.134642143,144.536,144.90401
6/28/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/28/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/28/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/28/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/28/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/28/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/28/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/28/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/28/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/29/2025,EUR/USD,1.17165,1.17165,1.17165,0,1.17165,1.170989585,1.171297412,60.24305556,Neutral,0.000813571,1.16929,1.17207
6/29/2025,GBP/USD,1.37115,1.37115,1.37115,0,1.37115,1.371406004,1.371359316,70.89108911,Overbought,0.000504286,1.36996,1.37236
6/29/2025,USD/JPY,144.61501,144.61501,144.61501,0,144.61501,144.6740066,144.6693569,25.31070399,Oversold,0.091718571,144.604,144.79401
6/30/2025,EUR/USD,1.17266,1.17331,1.17235,0.00096,1.17319,1.172793674,1.172607713,55.48387097,Neutral,0.001074286,1.17135,1.17436
6/30/2025,GBP/USD,1.37007,1.37037,1.36988,0.00049,1.37035,1.3705886,1.371630649,29.24836601,Oversold,0.00078,1.36945,1.37332
6/30/2025,USD/JPY,144.13,144.162,144.050003,0.111997,144.087006,144.0712669,144.1372007,65.89768275,Neutral,0.132073343,143.778,144.215
6/30/2025,EUR/USD,1.1714,1.17151,1.1707,0.00081,1.17081,1.171919708,1.172379235,30.83333333,Neutral,0.000790714,1.1707,1.17319
6/30/2025,GBP/USD,1.369,1.36909,1.36855,0.00054,1.36876,1.369775221,1.37076118,40.86687307,Neutral,0.00069,1.36855,1.37118
6/30/2025,USD/JPY,144.423,144.485,144.41,0.075,144.48,144.322611,144.1835729,81.39647215,Overbought,0.079929786,144.149,144.485
6/30/2025,EUR/USD,1.17216,1.17265,1.17107,0.00158,1.17259,1.171960466,1.172262831,59.55334988,Neutral,0.000798571,1.1707,1.17292
6/30/2025,GBP/USD,1.36849,1.36902,1.3676,0.00142,1.36902,1.36912511,1.370264898,47.04264099,Neutral,0.00084,1.3676,1.3711
6/30/2025,USD/JPY,144.36301,144.425,144.28999,0.13501,144.373,144.3660305,144.2237812,65.07576047,Neutral,0.100645,144.26199,144.511
6/30/2025,EUR/USD,1.17245,1.17332,1.17242,0.0009,1.17312,1.172137083,1.17229299,58.20512821,Neutral,0.000815714,1.1707,1.17332
6/30/2025,GBP/USD,1.36889,1.36958,1.36878,0.0008,1.36958,1.369146803,1.370204957,45.4674221,Neutral,0.000845714,1.3676,1.37063
6/30/2025,USD/JPY,144.39999,144.48399,144.37,0.11399,144.407,144.3770505,144.2324967,71.83824375,Overbought,0.105072857,144.282,144.511
6/30/2025,EUR/USD,1.17359,1.17386,1.17346,0.0004,1.17368,1.172475645,1.172374132,61.91588785,Neutral,0.000837143,1.1707,1.17386
6/30/2025,GBP/USD,1.36998,1.3702,1.36998,0.00022,1.3702,1.369372493,1.370202205,48.4605087,Neutral,0.000857143,1.3676,1.3702
6/30/2025,USD/JPY,144.366,144.366,144.308,0.058,144.32899,144.3616191,144.2353876,60.69247925,Neutral,0.10643,144.28999,144.511
6/30/2025,EUR/USD,1.17693,1.17786,1.17682,0.00104,1.17764,1.176394682,1.174357023,72.78177458,Overbought,0.001127143,1.17486,1.17786
6/30/2025,GBP/USD,1.37152,1.37193,1.37152,0.00041,1.37193,1.371210155,1.370540002,59.41320293,Neutral,0.000897143,1.36999,1.37234
6/30/2025,USD/JPY,144.222,144.25101,144.175,0.07601,144.226,144.2446668,144.2557549,38.0839418,Neutral,0.129357857,144.136,144.388
7/1/2025,EUR/USD,1.18026,1.1817,1.18023,0.00147,1.18153,1.179588995,1.178885097,67.98029557,Neutral,0.001151429,1.17673,1.18176
7/1/2025,GBP/USD,1.37675,1.37722,1.37642,0.0008,1.3772,1.376284461,1.374864958,63.31236897,Neutral,0.001007857,1.37355,1.3783
7/1/2025,USD/JPY,143.024994,143.035004,142.916,0.119004,142.937,143.135002,143.492861,16.01721794,Oversold,0.152498221,142.886,143.739
